,STOCK CODE,STOCK NAME_x,VALUE DATE,EVAL MID YIELD,EVAL MID PRICE,EVAL MID PRICE CHANGE,EVAL MID YIELD CHANGE,MODIFIED DURATION,CONVEXITY,COUPON FREQUENCY,NEXT COUPON RATE
2126,VQ200138,LESB IMTN 4.800% 18.07.2033 Series 13,2020-10-01,4.558,102.32,-0.01,0.001,9.441,110.99600000000001,2.0,4.8
2125,VQ200138,LESB IMTN 4.800% 18.07.2033 Series 13,2020-11-02,4.535,102.53200000000001,0.057999999999999996,-0.006,9.36,109.428,2.0,4.8
2192,VQ200242,PLNG2 IMTN 3.240% 21.10.2033 - Tranche No 13,2020-11-02,3.283,99.54799999999999,0.0,0.0,10.5,129.832,2.0,3.24
2169,VQ200264,SMS IMTN 4.830% 21.10.2033,2020-11-02,4.664,101.6,0.057,-0.006,9.576,113.708,2.0,4.83
71,VR060697,JEV IMTN 0% 12.05.2020,2019-08-01,3.596,104.11,-0.013999999999999999,0.0,0.745,0.932,2.0,9.0
66,VR060697,JEV IMTN 0% 12.05.2020,2019-09-03,3.533,103.686,-0.055999999999999994,-0.002,0.6579999999999999,0.765,2.0,9.0
64,VR060697,JEV IMTN 0% 12.05.2020,2019-10-01,3.412,103.361,-0.008,-0.01,0.583,0.637,2.0,9.0
65,VR060697,JEV IMTN 0% 12.05.2020,2019-11-01,3.447,102.889,-0.015,0.0,0.5,0.506,2.0,9.0
60,VR060697,JEV IMTN 0% 12.05.2020,2019-12-02,3.375,102.459,-0.046,0.0,0.43799999999999994,0.385,2.0,9.0
62,VR060697,JEV IMTN 0% 12.05.2020,2020-01-02,3.304,102.01100000000001,-0.013999999999999999,-0.045,0.35600000000000004,0.253,2.0,9.0
63,VR060697,JEV IMTN 0% 12.05.2020,2020-02-03,3.2230000000000003,101.54,-0.046,-0.003,0.27,0.145,2.0,9.0
63,VR060697,JEV IMTN 0% 12.05.2020,2020-03-02,3.034,101.141,-0.045,-0.013000000000000001,0.19399999999999998,0.075,2.0,9.0
61,VR060697,JEV IMTN 0% 12.05.2020,2020-04-01,3.022,100.65899999999999,-0.013000000000000001,-0.03,0.11199999999999999,0.025,2.0,9.0
59,VR060697,JEV IMTN 0% 12.05.2020,2020-05-04,2.838,100.133,-0.065,-0.021,0.022000000000000002,0.001,2.0,9.0
64,VR060698,JEV IMTN 0% 12.11.2019,2019-08-01,3.5210000000000004,101.47200000000001,-0.013999999999999999,-0.001,0.27699999999999997,0.154,2.0,8.9
62,VR060698,JEV IMTN 0% 12.11.2019,2019-09-03,3.478,101.006,-0.057,-0.005,0.18899999999999997,0.071,2.0,8.9
62,VR060698,JEV IMTN 0% 12.11.2019,2019-10-01,3.358,100.617,-0.013000000000000001,-0.011000000000000001,0.114,0.026000000000000002,2.0,8.9
60,VR060698,JEV IMTN 0% 12.11.2019,2019-11-01,3.341,100.162,-0.013999999999999999,-0.003,0.03,0.002,2.0,8.9
98,VR060855,S POWER IMTN 0% 19.05.2020,2019-08-01,3.862,112.829,-0.042,-0.001,0.738,0.9259999999999999,2.0,20.42
97,VR060855,S POWER IMTN 0% 19.05.2020,2019-09-03,3.733,111.514,-0.171,-0.003,0.652,0.764,2.0,20.42
95,VR060855,S POWER IMTN 0% 19.05.2020,2019-10-01,3.676,110.344,-0.038,-0.008,0.578,0.637,2.0,20.42
94,VR060855,S POWER IMTN 0% 19.05.2020,2019-11-01,3.688,108.993,-0.043,-0.001,0.496,0.509,2.0,20.42
89,VR060855,S POWER IMTN 0% 19.05.2020,2019-12-02,3.654,107.64299999999999,-0.136,-0.001,0.456,0.43200000000000005,2.0,20.42
89,VR060855,S POWER IMTN 0% 19.05.2020,2020-01-02,3.637,106.24600000000001,-0.09,-0.001,0.37200000000000005,0.321,2.0,20.42
89,VR060855,S POWER IMTN 0% 19.05.2020,2020-02-03,3.514,104.834,-0.131,-0.02,0.28600000000000003,0.223,2.0,20.42
89,VR060855,S POWER IMTN 0% 19.05.2020,2020-03-02,3.4139999999999997,103.579,-0.135,-0.013999999999999999,0.21100000000000002,0.14800000000000002,2.0,20.42
88,VR060855,S POWER IMTN 0% 19.05.2020,2020-04-01,3.406,102.20299999999999,-0.040999999999999995,-0.031,0.13,0.081,2.0,20.42
87,VR060855,S POWER IMTN 0% 19.05.2020,2020-05-04,3.282,100.694,-0.184,-0.006,0.040999999999999995,0.022000000000000002,2.0,20.42
72,VR061774,JEV IMTN 0% 12.11.2020,2019-08-01,3.707,106.794,-0.015,0.0,1.195,2.062,2.0,9.2
75,VR061774,JEV IMTN 0% 12.11.2020,2019-09-03,3.615,106.44,-0.055999999999999994,-0.001,1.1079999999999999,1.818,2.0,9.2
70,VR061774,JEV IMTN 0% 12.11.2020,2019-10-01,3.5189999999999997,106.147,-0.003,-0.01,1.034,1.6230000000000002,2.0,9.2
69,VR061774,JEV IMTN 0% 12.11.2020,2019-11-01,3.5210000000000004,105.693,-0.013999999999999999,0.0,0.951,1.4180000000000001,2.0,9.2
64,VR061774,JEV IMTN 0% 12.11.2020,2019-12-02,3.46,105.288,-0.046,0.0,0.9079999999999999,1.281,2.0,9.2
68,VR061774,JEV IMTN 0% 12.11.2020,2020-01-02,3.3939999999999997,104.87200000000001,-0.011000000000000001,-0.022000000000000002,0.8240000000000001,1.095,2.0,9.2
68,VR061774,JEV IMTN 0% 12.11.2020,2020-02-03,3.2939999999999996,104.456,-0.046,-0.002,0.738,0.9179999999999999,2.0,9.2
66,VR061774,JEV IMTN 0% 12.11.2020,2020-03-02,3.136,104.12899999999999,-0.04,-0.011000000000000001,0.6629999999999999,0.7759999999999999,2.0,9.2
65,VR061774,JEV IMTN 0% 12.11.2020,2020-04-01,3.194,103.609,0.003,-0.03,0.5820000000000001,0.635,2.0,9.2
62,VR061774,JEV IMTN 0% 12.11.2020,2020-05-04,2.978,103.198,-0.054000000000000006,-0.021,0.493,0.496,2.0,9.2
58,VR061774,JEV IMTN 0% 12.11.2020,2020-06-01,2.78,102.82,-0.051,-0.001,0.44,0.38799999999999996,2.0,9.2
54,VR061774,JEV IMTN 0% 12.11.2020,2020-07-01,2.761,102.309,-0.021,0.01,0.361,0.26,2.0,9.2
56,VR061774,JEV IMTN 0% 12.11.2020,2020-08-03,2.588,101.787,-0.07,-0.004,0.273,0.149,2.0,9.2
53,VR061774,JEV IMTN 0% 12.11.2020,2020-09-01,2.51,101.289,-0.071,-0.004,0.195,0.076,2.0,9.2
54,VR061774,JEV IMTN 0% 12.11.2020,2020-10-01,2.542,100.74700000000001,-0.018000000000000002,0.0,0.114,0.026000000000000002,2.0,9.2
57,VR061774,JEV IMTN 0% 12.11.2020,2020-11-02,2.443,100.181,-0.054000000000000006,-0.006999999999999999,0.027000000000000003,0.001,2.0,9.2
67,VR061775,JEV IMTN 0% 12.05.2020,2019-08-01,3.596,104.22399999999999,-0.013999999999999999,0.0,0.745,0.9309999999999999,2.0,9.15
68,VR061775,JEV IMTN 0% 12.05.2020,2019-09-03,3.533,103.788,-0.057,-0.002,0.657,0.765,2.0,9.15
66,VR061775,JEV IMTN 0% 12.05.2020,2019-10-01,3.412,103.45100000000001,-0.009000000000000001,-0.01,0.583,0.636,2.0,9.15
66,VR061775,JEV IMTN 0% 12.05.2020,2019-11-01,3.447,102.96700000000001,-0.015,0.0,0.5,0.506,2.0,9.15
61,VR061775,JEV IMTN 0% 12.05.2020,2019-12-02,3.375,102.525,-0.047,0.0,0.43799999999999994,0.385,2.0,9.15
59,VR061775,JEV IMTN 0% 12.05.2020,2020-01-02,3.304,102.064,-0.015,-0.045,0.35600000000000004,0.253,2.0,9.15
60,VR061775,JEV IMTN 0% 12.05.2020,2020-02-03,3.2230000000000003,101.58,-0.047,-0.003,0.27,0.145,2.0,9.15
62,VR061775,JEV IMTN 0% 12.05.2020,2020-03-02,3.034,101.17,-0.046,-0.013000000000000001,0.19399999999999998,0.075,2.0,9.15
62,VR061775,JEV IMTN 0% 12.05.2020,2020-04-01,3.022,100.676,-0.013000000000000001,-0.03,0.11199999999999999,0.025,2.0,9.15
58,VR061775,JEV IMTN 0% 12.05.2020,2020-05-04,2.838,100.13600000000001,-0.067,-0.021,0.022000000000000002,0.001,2.0,9.15
142,VR062348,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,2019-08-01,3.5039999999999996,103.775,-0.011000000000000001,0.0,0.868,1.189,2.0,7.8
139,VR062348,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,2019-09-03,3.41,103.477,-0.044000000000000004,-0.002,0.78,1.0,2.0,7.8
137,VR062348,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,2019-10-01,3.325,103.215,-0.004,-0.01,0.705,0.852,2.0,7.8
136,VR062348,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,2019-11-01,3.35,102.83200000000001,-0.011000000000000001,-0.001,0.621,0.7,2.0,7.8
131,VR062348,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,2019-12-02,3.306,102.494,-0.036000000000000004,0.0,0.5379999999999999,0.563,2.0,7.8
129,VR062348,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,2020-01-02,3.261,102.147,-0.019,-0.01,0.473,0.44799999999999995,2.0,7.8
129,VR062348,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,2020-02-03,3.19,101.781,-0.037000000000000005,0.0,0.389,0.302,2.0,7.8
129,VR062348,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,2020-03-02,2.985,101.49799999999999,-0.036000000000000004,-0.011000000000000001,0.314,0.19699999999999998,2.0,7.8
127,VR062348,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,2020-04-01,2.983,101.11,-0.005,-0.031,0.233,0.109,2.0,7.8
126,VR062348,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,2020-05-04,2.813,100.708,-0.051,-0.017,0.14400000000000002,0.042,2.0,7.8
117,VR062348,SWAKPOWER SUKUK MUSYARAKAH 7.80% 26.06.2020,2020-06-01,2.56,100.351,-0.043,0.002,0.068,0.009000000000000001,2.0,7.8
138,VR062354,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,2019-08-01,3.603,104.125,-0.011000000000000001,-0.001,0.867,1.186,2.0,8.3
135,VR062354,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,2019-09-03,3.51,103.791,-0.049,-0.002,0.778,0.997,2.0,8.3
133,VR062354,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,2019-10-01,3.425,103.5,-0.005,-0.01,0.703,0.85,2.0,8.3
132,VR062354,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,2019-11-01,3.45,103.085,-0.012,-0.001,0.62,0.698,2.0,8.3
127,VR062354,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,2019-12-02,3.3480000000000003,102.74799999999999,-0.039,0.0,0.537,0.562,2.0,8.3
125,VR062354,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,2020-01-02,3.303,102.363,-0.022000000000000002,-0.01,0.473,0.44799999999999995,2.0,8.3
125,VR062354,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,2020-02-03,3.2319999999999998,101.958,-0.040999999999999995,0.0,0.389,0.302,2.0,8.3
125,VR062354,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,2020-03-02,3.0269999999999997,101.641,-0.039,-0.011000000000000001,0.314,0.19699999999999998,2.0,8.3
123,VR062354,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,2020-04-01,3.025,101.215,-0.006999999999999999,-0.031,0.233,0.109,2.0,8.3
122,VR062354,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,2020-05-04,2.855,100.773,-0.055999999999999994,-0.017,0.14400000000000002,0.042,2.0,8.3
113,VR062354,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.3% 26.06.2020,2020-06-01,2.602,100.382,-0.046,0.002,0.068,0.009000000000000001,2.0,8.3
139,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2019-08-01,3.696,106.338,-0.011000000000000001,-0.001,1.314,2.416,2.0,8.4
136,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2019-09-03,3.5869999999999997,106.079,-0.044000000000000004,-0.004,1.227,2.15,2.0,8.4
134,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2019-10-01,3.528,105.803,-0.001,-0.009000000000000001,1.1520000000000001,1.935,2.0,8.4
133,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2019-11-01,3.5269999999999997,105.413,-0.012,-0.001,1.068,1.71,2.0,8.4
128,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2019-12-02,3.43,105.12700000000001,-0.039,0.0,0.986,1.499,2.0,8.4
126,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2020-01-02,3.386,104.77,-0.015,-0.011000000000000001,0.94,1.354,2.0,8.4
126,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2020-02-03,3.299,104.42200000000001,-0.04,-0.001,0.8540000000000001,1.159,2.0,8.4
126,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2020-03-02,3.0860000000000003,104.219,-0.033,-0.011000000000000001,0.78,1.001,2.0,8.4
124,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2020-04-01,3.148,103.75,0.009000000000000001,-0.031,0.6990000000000001,0.8420000000000001,2.0,8.4
123,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2020-05-04,2.986,103.397,-0.044000000000000004,-0.02,0.611,0.6829999999999999,2.0,8.4
114,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2020-06-01,2.697,103.161,-0.045,-0.001,0.536,0.561,2.0,8.4
113,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2020-07-01,2.707,102.7,-0.015,-0.001,0.475,0.451,2.0,8.4
113,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2020-08-03,2.431,102.302,-0.063,-0.002,0.387,0.3,2.0,8.4
111,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2020-09-01,2.345,101.861,-0.061,-0.012,0.309,0.191,2.0,8.4
111,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2020-10-01,2.342,101.37100000000001,-0.016,-0.002,0.228,0.10400000000000001,2.0,8.4
111,VR062355,MUKAHPOWER SENIOR SUKUK MUDHARABAH 8.4% 24.12.2020,2020-11-02,2.169,100.87299999999999,-0.049,-0.012,0.142,0.04,2.0,8.4
76,VR070345,JEV IMTN 0% 12.11.2020,2019-08-01,3.7060000000000004,106.98100000000001,-0.015,0.0,1.194,2.06,2.0,9.35
72,VR070345,JEV IMTN 0% 12.11.2020,2019-09-03,3.615,106.613,-0.057999999999999996,-0.001,1.107,1.8159999999999998,2.0,9.35
73,VR070345,JEV IMTN 0% 12.11.2020,2019-10-01,3.5189999999999997,106.309,-0.004,-0.01,1.033,1.621,2.0,9.35
71,VR070345,JEV IMTN 0% 12.11.2020,2019-11-01,3.5210000000000004,105.84299999999999,-0.015,0.0,0.95,1.416,2.0,9.35
66,VR070345,JEV IMTN 0% 12.11.2020,2019-12-02,3.46,105.426,-0.047,0.0,0.9079999999999999,1.28,2.0,9.35
64,VR070345,JEV IMTN 0% 12.11.2020,2020-01-02,3.3939999999999997,104.99799999999999,-0.012,-0.022000000000000002,0.8240000000000001,1.095,2.0,9.35
64,VR070345,JEV IMTN 0% 12.11.2020,2020-02-03,3.2939999999999996,104.57,-0.046,-0.002,0.738,0.9179999999999999,2.0,9.35
67,VR070345,JEV IMTN 0% 12.11.2020,2020-03-02,3.136,104.23100000000001,-0.042,-0.011000000000000001,0.6629999999999999,0.7759999999999999,2.0,9.35
63,VR070345,JEV IMTN 0% 12.11.2020,2020-04-01,3.194,103.699,0.002,-0.03,0.5820000000000001,0.635,2.0,9.35
65,VR070345,JEV IMTN 0% 12.11.2020,2020-05-04,2.978,103.275,-0.055999999999999994,-0.021,0.493,0.496,2.0,9.35
54,VR070345,JEV IMTN 0% 12.11.2020,2020-06-01,2.78,102.88600000000001,-0.053,-0.001,0.44,0.38799999999999996,2.0,9.35
55,VR070345,JEV IMTN 0% 12.11.2020,2020-07-01,2.761,102.363,-0.021,0.01,0.361,0.26,2.0,9.35
58,VR070345,JEV IMTN 0% 12.11.2020,2020-08-03,2.588,101.82799999999999,-0.071,-0.004,0.273,0.149,2.0,9.35
57,VR070345,JEV IMTN 0% 12.11.2020,2020-09-01,2.51,101.318,-0.07200000000000001,-0.004,0.195,0.076,2.0,9.35
57,VR070345,JEV IMTN 0% 12.11.2020,2020-10-01,2.542,100.764,-0.019,0.0,0.114,0.026000000000000002,2.0,9.35
56,VR070345,JEV IMTN 0% 12.11.2020,2020-11-02,2.443,100.185,-0.055,-0.006999999999999999,0.027000000000000003,0.001,2.0,9.35
78,VR070346,JEV IMTN 0% 12.05.2021,2019-08-01,3.787,109.478,-0.013999999999999999,0.0,1.626,3.5669999999999997,2.0,9.35
76,VR070346,JEV IMTN 0% 12.05.2021,2019-09-03,3.6660000000000004,109.22399999999999,-0.055,-0.001,1.5390000000000001,3.2489999999999997,2.0,9.35
74,VR070346,JEV IMTN 0% 12.05.2021,2019-10-01,3.597,108.936,-0.008,-0.004,1.465,2.99,2.0,9.35
75,VR070346,JEV IMTN 0% 12.05.2021,2019-11-01,3.5980000000000003,108.486,-0.013999999999999999,0.0,1.382,2.714,2.0,9.35
72,VR070346,JEV IMTN 0% 12.05.2021,2019-12-02,3.5469999999999997,108.101,-0.045,0.0,1.358,2.5580000000000003,2.0,9.35
72,VR070346,JEV IMTN 0% 12.05.2021,2020-01-02,3.485,107.71600000000001,-0.013000000000000001,-0.013000000000000001,1.275,2.298,2.0,9.35
69,VR070346,JEV IMTN 0% 12.05.2021,2020-02-03,3.392,107.34700000000001,-0.042,-0.003,1.189,2.045,2.0,9.35
70,VR070346,JEV IMTN 0% 12.05.2021,2020-03-02,3.1919999999999997,107.156,-0.031,-0.013999999999999999,1.114,1.837,2.0,9.35
71,VR070346,JEV IMTN 0% 12.05.2021,2020-04-01,3.339,106.505,0.019,-0.031,1.032,1.62,2.0,9.35
70,VR070346,JEV IMTN 0% 12.05.2021,2020-05-04,3.042,106.29899999999999,-0.042,-0.023,0.945,1.405,2.0,9.35
61,VR070346,JEV IMTN 0% 12.05.2021,2020-06-01,2.8510000000000004,106.01799999999999,-0.049,-0.003,0.9109999999999999,1.2890000000000001,2.0,9.35
62,VR070346,JEV IMTN 0% 12.05.2021,2020-07-01,2.8169999999999997,105.53200000000001,-0.026000000000000002,0.009000000000000001,0.831,1.11,2.0,9.35
62,VR070346,JEV IMTN 0% 12.05.2021,2020-08-03,2.6430000000000002,105.101,-0.068,-0.003,0.743,0.929,2.0,9.35
58,VR070346,JEV IMTN 0% 12.05.2021,2020-09-01,2.5610000000000004,104.64399999999999,-0.071,-0.002,0.665,0.782,2.0,9.35
59,VR070346,JEV IMTN 0% 12.05.2021,2020-10-01,2.602,104.08,-0.017,0.0,0.585,0.6409999999999999,2.0,9.35
59,VR070346,JEV IMTN 0% 12.05.2021,2020-11-02,2.53,103.54799999999999,-0.053,-0.001,0.499,0.506,2.0,9.35
80,VR070899,JEV IMTN 0% 12.05.2021,2019-08-01,3.787,109.56299999999999,-0.013999999999999999,0.0,1.626,3.565,2.0,9.4
78,VR070899,JEV IMTN 0% 12.05.2021,2019-09-03,3.6660000000000004,109.305,-0.055999999999999994,-0.001,1.5390000000000001,3.248,2.0,9.4
75,VR070899,JEV IMTN 0% 12.05.2021,2019-10-01,3.597,109.014,-0.008,-0.004,1.465,2.989,2.0,9.4
74,VR070899,JEV IMTN 0% 12.05.2021,2019-11-01,3.5980000000000003,108.559,-0.015,0.0,1.382,2.713,2.0,9.4
71,VR070899,JEV IMTN 0% 12.05.2021,2019-12-02,3.5469999999999997,108.17,-0.046,0.0,1.357,2.557,2.0,9.4
70,VR070899,JEV IMTN 0% 12.05.2021,2020-01-02,3.485,107.78200000000001,-0.013000000000000001,-0.013000000000000001,1.274,2.2969999999999997,2.0,9.4
71,VR070899,JEV IMTN 0% 12.05.2021,2020-02-03,3.392,107.40799999999999,-0.044000000000000004,-0.003,1.188,2.044,2.0,9.4
72,VR070899,JEV IMTN 0% 12.05.2021,2020-03-02,3.1919999999999997,107.214,-0.031,-0.013999999999999999,1.114,1.8359999999999999,2.0,9.4
69,VR070899,JEV IMTN 0% 12.05.2021,2020-04-01,3.339,106.56,0.02,-0.031,1.032,1.62,2.0,9.4
67,VR070899,JEV IMTN 0% 12.05.2021,2020-05-04,3.043,106.348,-0.042,-0.023,0.9440000000000001,1.4040000000000001,2.0,9.4
62,VR070899,JEV IMTN 0% 12.05.2021,2020-06-01,2.852,106.064,-0.049,-0.003,0.9109999999999999,1.2890000000000001,2.0,9.4
60,VR070899,JEV IMTN 0% 12.05.2021,2020-07-01,2.8169999999999997,105.575,-0.025,0.009000000000000001,0.831,1.11,2.0,9.4
61,VR070899,JEV IMTN 0% 12.05.2021,2020-08-03,2.6430000000000002,105.139,-0.069,-0.003,0.743,0.929,2.0,9.4
59,VR070899,JEV IMTN 0% 12.05.2021,2020-09-01,2.5610000000000004,104.679,-0.071,-0.002,0.665,0.7809999999999999,2.0,9.4
60,VR070899,JEV IMTN 0% 12.05.2021,2020-10-01,2.602,104.11,-0.018000000000000002,0.0,0.585,0.6409999999999999,2.0,9.4
61,VR070899,JEV IMTN 0% 12.05.2021,2020-11-02,2.53,103.574,-0.054000000000000006,-0.001,0.499,0.506,2.0,9.4
81,VR070900,JEV IMTN 0% 12.11.2021,2019-08-01,3.859,112.08,-0.009000000000000001,-0.002,2.04,5.414,2.0,9.45
82,VR070900,JEV IMTN 0% 12.11.2021,2019-09-03,3.715,111.947,-0.057,0.0,1.953,5.0280000000000005,2.0,9.45
78,VR070900,JEV IMTN 0% 12.11.2021,2019-10-01,3.668,111.652,-0.013999999999999999,0.0,1.879,4.707,2.0,9.45
78,VR070900,JEV IMTN 0% 12.11.2021,2019-11-01,3.67,111.205,-0.013999999999999999,0.0,1.797,4.362,2.0,9.45
76,VR070900,JEV IMTN 0% 12.11.2021,2019-12-02,3.622,110.84700000000001,-0.045,0.0,1.7890000000000001,4.204,2.0,9.45
73,VR070900,JEV IMTN 0% 12.11.2021,2020-01-02,3.563,110.49600000000001,-0.026000000000000002,-0.002,1.706,3.873,2.0,9.45
74,VR070900,JEV IMTN 0% 12.11.2021,2020-02-03,3.4619999999999997,110.196,-0.032,-0.008,1.62,3.5469999999999997,2.0,9.45
74,VR070900,JEV IMTN 0% 12.11.2021,2020-03-02,3.272,110.098,-0.005,-0.024,1.546,3.2769999999999997,2.0,9.45
74,VR070900,JEV IMTN 0% 12.11.2021,2020-04-01,3.489,109.262,0.034,-0.03,1.463,2.986,2.0,9.45
73,VR070900,JEV IMTN 0% 12.11.2021,2020-05-04,3.1660000000000004,109.264,-0.028999999999999998,-0.023,1.3769999999999998,2.699,2.0,9.45
65,VR070900,JEV IMTN 0% 12.11.2021,2020-06-01,3.0060000000000002,109.046,-0.049,-0.001,1.3619999999999999,2.572,2.0,9.45
63,VR070900,JEV IMTN 0% 12.11.2021,2020-07-01,2.9819999999999998,108.57700000000001,-0.026000000000000002,0.006999999999999999,1.2819999999999998,2.3209999999999997,2.0,9.45
64,VR070900,JEV IMTN 0% 12.11.2021,2020-08-03,2.7880000000000003,108.277,-0.067,-0.002,1.194,2.063,2.0,9.45
64,VR070900,JEV IMTN 0% 12.11.2021,2020-09-01,2.7030000000000003,107.87799999999999,-0.068,-0.002,1.117,1.847,2.0,9.45
62,VR070900,JEV IMTN 0% 12.11.2021,2020-10-01,2.6919999999999997,107.363,-0.018000000000000002,0.0,1.037,1.6340000000000001,2.0,9.45
63,VR070900,JEV IMTN 0% 12.11.2021,2020-11-02,2.63,106.866,-0.052000000000000005,-0.001,0.951,1.422,2.0,9.45
288,VR080388,LITRAK IMTN 0% 15.04.2022,2019-08-01,3.8310000000000004,105.262,-0.005,0.0,2.458,7.564,2.0,5.9
284,VR080388,LITRAK IMTN 0% 15.04.2022,2019-09-03,3.667,105.515,0.009000000000000001,-0.012,2.372,7.107,2.0,5.9
281,VR080388,LITRAK IMTN 0% 15.04.2022,2019-10-01,3.657,105.38799999999999,-0.008,0.001,2.2969999999999997,6.72,2.0,5.9
282,VR080388,LITRAK IMTN 0% 15.04.2022,2019-11-01,3.6460000000000004,105.242,-0.006,0.0,2.2769999999999997,6.482,2.0,5.9
277,VR080388,LITRAK IMTN 0% 15.04.2022,2019-12-02,3.6060000000000003,105.15899999999999,-0.015,-0.001,2.194,6.072,2.0,5.9
273,VR080388,LITRAK IMTN 0% 15.04.2022,2020-01-02,3.5660000000000003,105.07,-0.012,0.0,2.112,5.675,2.0,5.9
270,VR080388,LITRAK IMTN 0% 15.04.2022,2020-02-03,3.451,105.132,0.006999999999999999,-0.012,2.0269999999999997,5.284,2.0,5.9
270,VR080388,LITRAK IMTN 0% 15.04.2022,2020-03-02,3.253,105.37700000000001,0.048,-0.032,1.954,4.959,2.0,5.9
269,VR080388,LITRAK IMTN 0% 15.04.2022,2020-04-01,3.5069999999999997,104.666,0.054000000000000006,-0.03,1.871,4.5969999999999995,2.0,5.9
269,VR080388,LITRAK IMTN 0% 15.04.2022,2020-05-04,3.196,105.066,0.015,-0.022000000000000002,1.837,4.364,2.0,5.9
262,VR080388,LITRAK IMTN 0% 15.04.2022,2020-06-01,3.023,105.193,-0.02,-0.001,1.7630000000000001,4.064,2.0,5.9
262,VR080388,LITRAK IMTN 0% 15.04.2022,2020-07-01,3.023,104.97,-0.011000000000000001,0.002,1.682,3.7460000000000004,2.0,5.9
261,VR080388,LITRAK IMTN 0% 15.04.2022,2020-08-03,2.755,105.182,-0.028999999999999998,-0.002,1.5959999999999999,3.42,2.0,5.9
257,VR080388,LITRAK IMTN 0% 15.04.2022,2020-09-01,2.6689999999999996,105.087,-0.031,-0.001,1.518,3.141,2.0,5.9
254,VR080388,LITRAK IMTN 0% 15.04.2022,2020-10-01,2.642,104.87799999999999,-0.009000000000000001,0.0,1.4380000000000002,2.863,2.0,5.9
250,VR080388,LITRAK IMTN 0% 15.04.2022,2020-11-02,2.589,104.682,-0.016,-0.006999999999999999,1.391,2.654,2.0,5.9
292,VR080398,LITRAK IMTN 0% 15.04.2022,2019-08-01,3.8310000000000004,105.262,-0.005,0.0,2.458,7.564,2.0,5.9
288,VR080398,LITRAK IMTN 0% 15.04.2022,2019-09-03,3.667,105.515,0.009000000000000001,-0.012,2.372,7.107,2.0,5.9
285,VR080398,LITRAK IMTN 0% 15.04.2022,2019-10-01,3.657,105.38799999999999,-0.008,0.001,2.2969999999999997,6.72,2.0,5.9
286,VR080398,LITRAK IMTN 0% 15.04.2022,2019-11-01,3.6460000000000004,105.242,-0.006,0.0,2.2769999999999997,6.482,2.0,5.9
281,VR080398,LITRAK IMTN 0% 15.04.2022,2019-12-02,3.6060000000000003,105.15899999999999,-0.015,-0.001,2.194,6.072,2.0,5.9
