,VALUE DATE,STOCK CODE,STOCK NAME,EVAL MID YIELD,EVAL MID PRICE,MODIFIED DURATION,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,CALLABLE/PUTTABLE,REMAINING TENURE,OUTPUT PRICE,RATING TARGET,OPR level
16429,2020-06-01,VS170367,SPG IMTN 5.370% 29.10.2032,3.965,113.662,9.221,0.0,2.0,5.37,0,180,113.193,107.40385388888906,2.0
17928,2020-07-01,VS170367,SPG IMTN 5.370% 29.10.2032,4.003,113.193,9.133,2.0,2.0,5.37,0,180,117.921,107.40385388888906,2.0
19417,2020-08-01,VS170367,SPG IMTN 5.370% 29.10.2032,3.551,117.921,9.135,2.7,2.0,5.37,0,180,119.281,107.40385388888906,1.75
20915,2020-09-01,VS170367,SPG IMTN 5.370% 29.10.2032,3.418,119.281,9.084,2.3,2.0,5.37,0,180,118.26299999999999,107.40385388888906,1.75
22417,2020-10-01,VS170367,SPG IMTN 5.370% 29.10.2032,3.502,118.26299999999999,8.986,2.3,2.0,5.37,0,180,118.06299999999999,107.40385388888906,1.75
1322,2019-08-01,VS170368,SPG IMTN 5.330% 30.04.2032,4.118,111.919,9.314,2.7,2.0,5.33,0,180,112.656,107.40385388888906,3.0
2815,2019-09-01,VS170368,SPG IMTN 5.330% 30.04.2032,4.042,112.656,9.242,2.7,2.0,5.33,0,180,112.221,107.40385388888906,3.0
4300,2019-10-01,VS170368,SPG IMTN 5.330% 30.04.2032,4.078,112.221,9.158999999999999,3.3,2.0,5.33,0,180,111.88,107.40385388888906,2.93
5793,2019-11-01,VS170368,SPG IMTN 5.330% 30.04.2032,4.105,111.88,9.288,3.0,2.0,5.33,0,180,111.536,107.40385388888906,2.92
7296,2019-12-01,VS170368,SPG IMTN 5.330% 30.04.2032,4.132,111.536,9.199,2.3,2.0,5.33,0,180,111.719,107.40385388888906,2.99
8839,2020-01-01,VS170368,SPG IMTN 5.330% 30.04.2032,4.1080000000000005,111.719,9.121,3.0,2.0,5.33,0,180,114.15,107.40385388888906,3.0
10382,2020-02-01,VS170368,SPG IMTN 5.330% 30.04.2032,3.867,114.15,9.084,2.3,2.0,5.33,0,180,115.385,107.40385388888906,2.66
11904,2020-03-01,VS170368,SPG IMTN 5.330% 30.04.2032,3.7430000000000003,115.385,9.033,2.3,2.0,5.33,0,180,107.88799999999999,107.40385388888906,2.75
13422,2020-04-01,VS170368,SPG IMTN 5.330% 30.04.2032,4.477,107.88799999999999,8.804,2.0,2.0,5.33,0,180,112.538,107.40385388888906,2.5
14930,2020-05-01,VS170368,SPG IMTN 5.330% 30.04.2032,4.003,112.538,9.022,1.7,2.0,5.33,0,180,113.314,107.40385388888906,2.5
16430,2020-06-01,VS170368,SPG IMTN 5.330% 30.04.2032,3.92,113.314,8.962,1.7,2.0,5.33,0,180,112.815,107.40385388888906,2.0
17929,2020-07-01,VS170368,SPG IMTN 5.330% 30.04.2032,3.9619999999999997,112.815,8.874,2.7,2.0,5.33,0,180,117.89,107.40385388888906,2.0
19418,2020-08-01,VS170368,SPG IMTN 5.330% 30.04.2032,3.4619999999999997,117.89,8.878,3.0,2.0,5.33,0,180,119.052,107.40385388888906,1.75
20916,2020-09-01,VS170368,SPG IMTN 5.330% 30.04.2032,3.343,119.052,8.821,3.0,2.0,5.33,0,180,117.995,107.40385388888906,1.75
22418,2020-10-01,VS170368,SPG IMTN 5.330% 30.04.2032,3.4330000000000003,117.995,8.724,3.0,2.0,5.33,0,180,117.805,107.40385388888906,1.75
1323,2019-08-01,VS170389,SEB IMTN 5.320% 03.12.2032,4.109,112.334,9.679,3.7,2.0,5.32,0,180,116.166,106.14524117827534,3.0
2816,2019-09-01,VS170389,SEB IMTN 5.320% 03.12.2032,3.759,116.166,9.673,4.0,2.0,5.32,0,180,114.992,106.14524117827534,3.0
4301,2019-10-01,VS170389,SEB IMTN 5.320% 03.12.2032,3.8569999999999998,114.992,9.575,3.7,2.0,5.32,0,180,114.531,106.14524117827534,2.93
5794,2019-11-01,VS170389,SEB IMTN 5.320% 03.12.2032,3.892,114.531,9.482999999999999,3.3,2.0,5.32,0,180,113.96799999999999,104.7590071644044,2.92
7297,2019-12-01,VS170389,SEB IMTN 5.320% 03.12.2032,3.937,113.96799999999999,9.389,2.7,2.0,5.32,0,180,114.31,104.7590071644044,2.99
8840,2020-01-01,VS170389,SEB IMTN 5.320% 03.12.2032,3.8989999999999996,114.31,9.535,2.0,2.0,5.32,0,180,117.443,104.7590071644044,3.0
10383,2020-02-01,VS170389,SEB IMTN 5.320% 03.12.2032,3.609,117.443,9.512,3.0,2.0,5.32,0,180,120.745,104.7590071644044,2.66
11905,2020-03-01,VS170389,SEB IMTN 5.320% 03.12.2032,3.312,120.745,9.502,2.3,2.0,5.32,0,180,111.381,104.7590071644044,2.75
13423,2020-04-01,VS170389,SEB IMTN 5.320% 03.12.2032,4.155,111.381,9.237,3.0,2.0,5.32,0,180,118.368,104.7590071644044,2.5
14931,2020-05-01,VS170389,SEB IMTN 5.320% 03.12.2032,3.502,118.368,9.291,3.0,2.0,5.32,0,180,118.851,104.7590071644044,2.5
16431,2020-06-01,VS170389,SEB IMTN 5.320% 03.12.2032,3.451,118.851,9.226,3.0,2.0,5.32,0,180,118.339,104.7590071644044,2.0
17930,2020-07-01,VS170389,SEB IMTN 5.320% 03.12.2032,3.488,118.339,9.346,3.7,2.0,5.32,0,180,121.29899999999999,104.7590071644044,2.0
19419,2020-08-01,VS170389,SEB IMTN 5.320% 03.12.2032,3.214,121.29899999999999,9.312000000000001,3.0,2.0,5.32,0,180,121.572,104.7590071644044,1.75
20917,2020-09-01,VS170389,SEB IMTN 5.320% 03.12.2032,3.18,121.572,9.241,3.3,2.0,5.32,0,180,120.387,104.7590071644044,1.75
22419,2020-10-01,VS170389,SEB IMTN 5.320% 03.12.2032,3.275,120.387,9.141,2.7,2.0,5.32,0,180,120.569,104.7590071644044,1.75
1324,2019-08-01,VS180023,EDRA ENERGY IMTN 6.270% 05.07.2032 - Tranche No 22,4.779,114.25,9.071,4.0,2.0,6.27,0,180,118.194,106.94561587810762,3.0
2817,2019-09-01,VS180023,EDRA ENERGY IMTN 6.270% 05.07.2032 - Tranche No 22,4.399,118.194,9.068,4.0,2.0,6.27,0,180,117.212,106.94561587810762,3.0
4302,2019-10-01,VS180023,EDRA ENERGY IMTN 6.270% 05.07.2032 - Tranche No 22,4.4830000000000005,117.212,8.974,2.7,2.0,6.27,0,180,117.287,106.94561587810762,2.93
5795,2019-11-01,VS180023,EDRA ENERGY IMTN 6.270% 05.07.2032 - Tranche No 22,4.468,117.287,8.895,3.0,2.0,6.27,0,180,117.161,106.94561587810762,2.92
7298,2019-12-01,VS180023,EDRA ENERGY IMTN 6.270% 05.07.2032 - Tranche No 22,4.4719999999999995,117.161,8.811,3.0,2.0,6.27,0,180,117.016,106.94561587810762,2.99
8841,2020-01-01,VS180023,EDRA ENERGY IMTN 6.270% 05.07.2032 - Tranche No 22,4.478,117.016,8.726,2.3,2.0,6.27,0,180,120.12899999999999,106.94561587810762,3.0
10384,2020-02-01,VS180023,EDRA ENERGY IMTN 6.270% 05.07.2032 - Tranche No 22,4.176,120.12899999999999,8.941,2.3,2.0,6.27,0,180,121.697,106.94561587810762,2.66
11906,2020-03-01,VS180023,EDRA ENERGY IMTN 6.270% 05.07.2032 - Tranche No 22,4.022,121.697,8.898,3.0,2.0,6.27,0,180,114.891,106.94561587810762,2.75
13424,2020-04-01,VS180023,EDRA ENERGY IMTN 6.270% 05.07.2032 - Tranche No 22,4.6610000000000005,114.891,8.685,2.3,2.0,6.27,0,180,120.01700000000001,106.94561587810762,2.5
14932,2020-05-01,VS180023,EDRA ENERGY IMTN 6.270% 05.07.2032 - Tranche No 22,4.157,120.01700000000001,8.701,2.0,2.0,6.27,0,180,120.50399999999999,106.94561587810762,2.5
16432,2020-06-01,VS180023,EDRA ENERGY IMTN 6.270% 05.07.2032 - Tranche No 22,4.102,120.50399999999999,8.637,1.7,2.0,6.27,0,180,120.16799999999999,106.94561587810762,2.0
17931,2020-07-01,VS180023,EDRA ENERGY IMTN 6.270% 05.07.2032 - Tranche No 22,4.124,120.16799999999999,8.552,1.7,2.0,6.27,0,180,123.054,106.94561587810762,2.0
19420,2020-08-01,VS180023,EDRA ENERGY IMTN 6.270% 05.07.2032 - Tranche No 22,3.841,123.054,8.738999999999999,2.3,2.0,6.27,0,180,122.758,106.94561587810762,1.75
20918,2020-09-01,VS180023,EDRA ENERGY IMTN 6.270% 05.07.2032 - Tranche No 22,3.8569999999999998,122.758,8.658,3.0,2.0,6.27,0,180,122.45100000000001,106.94561587810762,1.75
22420,2020-10-01,VS180023,EDRA ENERGY IMTN 6.270% 05.07.2032 - Tranche No 22,3.8739999999999997,122.45100000000001,8.574,2.7,2.0,6.27,0,180,122.22399999999999,106.94561587810762,1.75
1325,2019-08-01,VS180024,EDRA ENERGY IMTN 6.310% 05.01.2033 - Tranche No 23,4.7989999999999995,114.824,9.299,3.0,2.0,6.31,0,180,118.95,106.94561587810762,3.0
2818,2019-09-01,VS180024,EDRA ENERGY IMTN 6.310% 05.01.2033 - Tranche No 23,4.414,118.95,9.305,3.7,2.0,6.31,0,180,117.95100000000001,106.94561587810762,3.0
4303,2019-10-01,VS180024,EDRA ENERGY IMTN 6.310% 05.01.2033 - Tranche No 23,4.497,117.95100000000001,9.209,3.7,2.0,6.31,0,180,117.955,106.94561587810762,2.93
5796,2019-11-01,VS180024,EDRA ENERGY IMTN 6.310% 05.01.2033 - Tranche No 23,4.489,117.955,9.128,2.7,2.0,6.31,0,180,117.807,106.94561587810762,2.92
7299,2019-12-01,VS180024,EDRA ENERGY IMTN 6.310% 05.01.2033 - Tranche No 23,4.495,117.807,9.044,2.7,2.0,6.31,0,180,117.64,106.94561587810762,2.99
8842,2020-01-01,VS180024,EDRA ENERGY IMTN 6.310% 05.01.2033 - Tranche No 23,4.503,117.64,8.959,2.3,2.0,6.31,0,180,120.78200000000001,106.94561587810762,3.0
10385,2020-02-01,VS180024,EDRA ENERGY IMTN 6.310% 05.01.2033 - Tranche No 23,4.208,120.78200000000001,9.184,2.3,2.0,6.31,0,180,122.476,106.94561587810762,2.66
11907,2020-03-01,VS180024,EDRA ENERGY IMTN 6.310% 05.01.2033 - Tranche No 23,4.048,122.476,9.145,2.7,2.0,6.31,0,180,115.322,106.94561587810762,2.75
13425,2020-04-01,VS180024,EDRA ENERGY IMTN 6.310% 05.01.2033 - Tranche No 23,4.699,115.322,8.918,2.3,2.0,6.31,0,180,120.65,106.94561587810762,2.5
14933,2020-05-01,VS180024,EDRA ENERGY IMTN 6.310% 05.01.2033 - Tranche No 23,4.192,120.65,8.943,2.7,2.0,6.31,0,180,121.115,106.94561587810762,2.5
16433,2020-06-01,VS180024,EDRA ENERGY IMTN 6.310% 05.01.2033 - Tranche No 23,4.141,121.115,8.88,2.3,2.0,6.31,0,180,120.76299999999999,106.94561587810762,2.0
17932,2020-07-01,VS180024,EDRA ENERGY IMTN 6.310% 05.01.2033 - Tranche No 23,4.164,120.76299999999999,8.794,2.7,2.0,6.31,0,180,123.677,106.94561587810762,2.0
19421,2020-08-01,VS180024,EDRA ENERGY IMTN 6.310% 05.01.2033 - Tranche No 23,3.888,123.677,8.991,2.3,2.0,6.31,0,180,123.46700000000001,106.94561587810762,1.75
20919,2020-09-01,VS180024,EDRA ENERGY IMTN 6.310% 05.01.2033 - Tranche No 23,3.8960000000000004,123.46700000000001,8.911,2.0,2.0,6.31,0,180,123.124,106.94561587810762,1.75
22421,2020-10-01,VS180024,EDRA ENERGY IMTN 6.310% 05.01.2033 - Tranche No 23,3.9160000000000004,123.124,8.827,1.7,2.0,6.31,0,180,122.897,106.94561587810762,1.75
1326,2019-08-01,VS180037,DANGA IMTN 4.940% 26.01.2033 - Tranche 8,3.955,110.21700000000001,9.986,3.0,2.0,4.94,0,180,113.62299999999999,106.42347018970185,3.0
2819,2019-09-01,VS180037,DANGA IMTN 4.940% 26.01.2033 - Tranche 8,3.645,113.62299999999999,9.971,3.3,2.0,4.94,0,180,111.48899999999999,106.42347018970185,3.0
4304,2019-10-01,VS180037,DANGA IMTN 4.940% 26.01.2033 - Tranche 8,3.83,111.48899999999999,9.852,3.3,2.0,4.94,0,180,110.588,106.42347018970185,2.93
5797,2019-11-01,VS180037,DANGA IMTN 4.940% 26.01.2033 - Tranche 8,3.907,110.588,9.751,3.0,2.0,4.94,0,180,109.415,106.42347018970185,2.92
7300,2019-12-01,VS180037,DANGA IMTN 4.940% 26.01.2033 - Tranche 8,4.011,109.415,9.642999999999999,2.7,2.0,4.94,0,180,109.959,106.42347018970185,2.99
8843,2020-01-01,VS180037,DANGA IMTN 4.940% 26.01.2033 - Tranche 8,3.9560000000000004,109.959,9.572000000000001,3.3,2.0,4.94,0,180,113.985,106.42347018970185,3.0
10386,2020-02-01,VS180037,DANGA IMTN 4.940% 26.01.2033 - Tranche 8,3.583,113.985,9.785,3.7,2.0,4.94,0,180,116.897,106.42347018970185,2.66
11908,2020-03-01,VS180037,DANGA IMTN 4.940% 26.01.2033 - Tranche 8,3.319,116.897,9.767000000000001,2.3,2.0,4.94,0,180,107.74600000000001,106.42347018970185,2.75
13426,2020-04-01,VS180037,DANGA IMTN 4.940% 26.01.2033 - Tranche 8,4.154,107.74600000000001,9.505,2.7,2.0,4.94,0,180,115.184,106.42347018970185,2.5
14934,2020-05-01,VS180037,DANGA IMTN 4.940% 26.01.2033 - Tranche 8,3.455,115.184,9.568,2.7,2.0,4.94,0,180,115.412,106.42347018970185,2.5
16434,2020-06-01,VS180037,DANGA IMTN 4.940% 26.01.2033 - Tranche 8,3.428,115.412,9.498,2.0,2.0,4.94,0,180,113.613,106.42347018970185,2.0
17933,2020-07-01,VS180037,DANGA IMTN 4.940% 26.01.2033 - Tranche 8,3.585,113.613,9.384,2.3,2.0,4.94,0,180,117.92,106.42347018970185,2.0
19422,2020-08-01,VS180037,DANGA IMTN 4.940% 26.01.2033 - Tranche 8,3.188,117.92,9.575,2.3,2.0,4.94,0,180,117.634,106.42347018970185,1.75
20920,2020-09-01,VS180037,DANGA IMTN 4.940% 26.01.2033 - Tranche 8,3.205,117.634,9.494,2.7,2.0,4.94,0,180,116.539,106.42347018970185,1.75
22422,2020-10-01,VS180037,DANGA IMTN 4.940% 26.01.2033 - Tranche 8,3.295,116.539,9.395,2.0,2.0,4.94,0,180,116.60700000000001,106.42347018970185,1.75
1327,2019-08-01,VS180062,SINAR KAMIRI IMTN 6.050% 28.01.2033,5.489,105.296,9.265,2.3,2.0,6.05,0,180,106.74700000000001,107.40385388888906,3.0
2820,2019-09-01,VS180062,SINAR KAMIRI IMTN 6.050% 28.01.2033,5.337999999999999,106.74700000000001,9.214,2.3,2.0,6.05,0,180,106.031,107.40385388888906,3.0
4305,2019-10-01,VS180062,SINAR KAMIRI IMTN 6.050% 28.01.2033,5.4079999999999995,106.031,9.122,2.3,2.0,6.05,0,180,106.101,107.40385388888906,2.93
5798,2019-11-01,VS180062,SINAR KAMIRI IMTN 6.050% 28.01.2033,5.398,106.101,9.042,0.0,2.0,6.05,0,180,106.396,107.40385388888906,2.92
7301,2019-12-01,VS180062,SINAR KAMIRI IMTN 6.050% 28.01.2033,5.365,106.396,8.967,0.0,2.0,6.05,0,180,106.555,107.40385388888906,2.99
8844,2020-01-01,VS180062,SINAR KAMIRI IMTN 6.050% 28.01.2033,5.346,106.555,8.889,0.0,2.0,6.05,0,180,109.148,107.40385388888906,3.0
10387,2020-02-01,VS180062,SINAR KAMIRI IMTN 6.050% 28.01.2033,5.079,109.148,9.119,0.0,2.0,6.05,0,180,110.596,107.40385388888906,2.66
11909,2020-03-01,VS180062,SINAR KAMIRI IMTN 6.050% 28.01.2033,4.93,110.596,9.078,0.0,2.0,6.05,0,180,103.75299999999999,107.40385388888906,2.75
13427,2020-04-01,VS180062,SINAR KAMIRI IMTN 6.050% 28.01.2033,5.6339999999999995,103.75299999999999,8.838,0.0,2.0,6.05,0,180,107.87299999999999,107.40385388888906,2.5
14935,2020-05-01,VS180062,SINAR KAMIRI IMTN 6.050% 28.01.2033,5.196000000000001,107.87299999999999,8.849,0.0,2.0,6.05,0,180,108.60600000000001,107.40385388888906,2.5
16435,2020-06-01,VS180062,SINAR KAMIRI IMTN 6.050% 28.01.2033,5.117,108.60600000000001,8.792,0.0,2.0,6.05,0,180,108.725,107.40385388888906,2.0
17934,2020-07-01,VS180062,SINAR KAMIRI IMTN 6.050% 28.01.2033,5.101,108.725,8.716000000000001,0.0,2.0,6.05,0,180,110.98899999999999,107.40385388888906,2.0
19423,2020-08-01,VS180062,SINAR KAMIRI IMTN 6.050% 28.01.2033,4.865,110.98899999999999,8.916,0.0,2.0,6.05,0,180,111.54700000000001,107.40385388888906,1.75
20921,2020-09-01,VS180062,SINAR KAMIRI IMTN 6.050% 28.01.2033,4.803,111.54700000000001,8.852,0.0,2.0,6.05,0,180,111.399,107.40385388888906,1.75
22423,2020-10-01,VS180062,SINAR KAMIRI IMTN 6.050% 28.01.2033,4.812,111.399,8.77,0.0,2.0,6.05,0,180,111.604,107.40385388888906,1.75
1328,2019-08-01,VS180164,UITM SOLAR IMTN 6.300% 27.04.2033,5.346,109.194,9.219,2.3,2.0,6.3,0,180,110.72399999999999,107.40385388888906,3.0
2821,2019-09-01,VS180164,UITM SOLAR IMTN 6.300% 27.04.2033,5.193,110.72399999999999,9.171,2.3,2.0,6.3,0,180,110.35700000000001,107.40385388888906,3.0
4306,2019-10-01,VS180164,UITM SOLAR IMTN 6.300% 27.04.2033,5.225,110.35700000000001,9.088,2.3,2.0,6.3,0,180,110.429,107.40385388888906,2.93
5799,2019-11-01,VS180164,UITM SOLAR IMTN 6.300% 27.04.2033,5.2139999999999995,110.429,9.266,0.0,2.0,6.3,0,180,110.35799999999999,107.40385388888906,2.92
7302,2019-12-01,VS180164,UITM SOLAR IMTN 6.300% 27.04.2033,5.216,110.35799999999999,9.182,0.0,2.0,6.3,0,180,110.461,107.40385388888906,2.99
8845,2020-01-01,VS180164,UITM SOLAR IMTN 6.300% 27.04.2033,5.2010000000000005,110.461,9.103,0.0,2.0,6.3,0,180,113.133,107.40385388888906,3.0
10388,2020-02-01,VS180164,UITM SOLAR IMTN 6.300% 27.04.2033,4.936,113.133,9.083,0.0,2.0,6.3,0,180,114.292,107.40385388888906,2.66
11910,2020-03-01,VS180164,UITM SOLAR IMTN 6.300% 27.04.2033,4.82,114.292,9.036,0.0,2.0,6.3,0,180,107.135,107.40385388888906,2.75
13428,2020-04-01,VS180164,UITM SOLAR IMTN 6.300% 27.04.2033,5.526,107.135,8.783,0.0,2.0,6.3,0,180,112.024,107.40385388888906,2.5
14936,2020-05-01,VS180164,UITM SOLAR IMTN 6.300% 27.04.2033,5.0280000000000005,112.024,9.064,0.0,2.0,6.3,0,180,112.751,107.40385388888906,2.5
16436,2020-06-01,VS180164,UITM SOLAR IMTN 6.300% 27.04.2033,4.9510000000000005,112.751,9.006,0.0,2.0,6.3,0,180,112.801,107.40385388888906,2.0
17935,2020-07-01,VS180164,UITM SOLAR IMTN 6.300% 27.04.2033,4.94,112.801,8.929,0.0,2.0,6.3,0,180,115.27,107.40385388888906,2.0
19424,2020-08-01,VS180164,UITM SOLAR IMTN 6.300% 27.04.2033,4.6930000000000005,115.27,8.896,0.0,2.0,6.3,0,180,116.03299999999999,107.40385388888906,1.75
20922,2020-09-01,VS180164,UITM SOLAR IMTN 6.300% 27.04.2033,4.613,116.03299999999999,8.837,0.0,2.0,6.3,0,180,115.824,107.40385388888906,1.75
22424,2020-10-01,VS180164,UITM SOLAR IMTN 6.300% 27.04.2033,4.626,115.824,8.754,0.0,2.0,6.3,0,180,115.963,107.40385388888906,1.75
1329,2019-08-01,VS180251,TENAGA IMTN 29.08.2033,3.955,108.838,10.187999999999999,2.3,2.0,4.78,0,180,111.361,104.7590071644044,3.0
2822,2019-09-01,VS180251,TENAGA IMTN 29.08.2033,3.73,111.361,10.377,3.0,2.0,4.78,0,180,110.065,104.7590071644044,3.0
4307,2019-10-01,VS180251,TENAGA IMTN 29.08.2033,3.839,110.065,10.274000000000001,2.3,2.0,4.78,0,180,109.34100000000001,104.7590071644044,2.93
5800,2019-11-01,VS180251,TENAGA IMTN 29.08.2033,3.8989999999999996,109.34100000000001,10.175,2.3,2.0,4.78,0,180,108.874,104.7590071644044,2.92
7303,2019-12-01,VS180251,TENAGA IMTN 29.08.2033,3.937,108.874,10.082,2.0,2.0,4.78,0,180,108.977,104.7590071644044,2.99
8846,2020-01-01,VS180251,TENAGA IMTN 29.08.2033,3.924,108.977,10.002,1.7,2.0,4.78,0,180,113.17299999999999,104.7590071644044,3.0
10389,2020-02-01,VS180251,TENAGA IMTN 29.08.2033,3.548,113.17299999999999,10.011000000000001,2.0,2.0,4.78,0,180,116.44,104.7590071644044,2.66
11911,2020-03-01,VS180251,TENAGA IMTN 29.08.2033,3.264,116.44,10.215,2.3,2.0,4.78,0,180,105.95100000000001,104.7590071644044,2.75
13429,2020-04-01,VS180251,TENAGA IMTN 29.08.2033,4.195,105.95100000000001,9.917,2.7,2.0,4.78,0,180,113.806,104.7590071644044,2.5
14937,2020-05-01,VS180251,TENAGA IMTN 29.08.2033,3.4760000000000004,113.806,9.996,2.7,2.0,4.78,0,180,114.06299999999999,104.7590071644044,2.5
16437,2020-06-01,VS180251,TENAGA IMTN 29.08.2033,3.448,114.06299999999999,9.927999999999999,2.0,2.0,4.78,0,180,113.291,104.7590071644044,2.0
17936,2020-07-01,VS180251,TENAGA IMTN 29.08.2033,3.51,113.291,9.832,3.0,2.0,4.78,0,180,116.58200000000001,104.7590071644044,2.0
19425,2020-08-01,VS180251,TENAGA IMTN 29.08.2033,3.216,116.58200000000001,9.811,2.7,2.0,4.78,0,180,116.87100000000001,104.7590071644044,1.75
20923,2020-09-01,VS180251,TENAGA IMTN 29.08.2033,3.185,116.87100000000001,9.935,2.7,2.0,4.78,0,180,115.634,104.7590071644044,1.75
22425,2020-10-01,VS180251,TENAGA IMTN 29.08.2033,3.285,115.634,9.833,2.0,2.0,4.78,0,180,115.79700000000001,104.7590071644044,1.75
1330,2019-08-01,VS180336,SEB IMTN 4.950% 25.11.2033,4.131,108.77799999999999,10.305,3.0,2.0,4.95,0,180,112.20100000000001,106.14524117827534,3.0
2823,2019-09-01,VS180336,SEB IMTN 4.950% 25.11.2033,3.8289999999999997,112.20100000000001,10.299000000000001,3.3,2.0,4.95,0,180,110.97200000000001,106.14524117827534,3.0
4308,2019-10-01,VS180336,SEB IMTN 4.950% 25.11.2033,3.931,110.97200000000001,10.195,3.0,2.0,4.95,0,180,110.662,106.14524117827534,2.93
5801,2019-11-01,VS180336,SEB IMTN 4.950% 25.11.2033,3.9539999999999997,110.662,10.106,3.0,2.0,4.95,0,180,110.21,104.7590071644044,2.92
7304,2019-12-01,VS180336,SEB IMTN 4.950% 25.11.2033,3.99,110.21,10.242,3.0,2.0,4.95,0,180,110.634,104.7590071644044,2.99
8847,2020-01-01,VS180336,SEB IMTN 4.950% 25.11.2033,3.948,110.634,10.17,2.7,2.0,4.95,0,180,114.055,104.7590071644044,3.0
10390,2020-02-01,VS180336,SEB IMTN 4.950% 25.11.2033,3.645,114.055,10.16,2.3,2.0,4.95,0,180,117.273,104.7590071644044,2.66
11912,2020-03-01,VS180336,SEB IMTN 4.950% 25.11.2033,3.3680000000000003,117.273,10.155,2.3,2.0,4.95,0,180,107.34899999999999,104.7590071644044,2.75
13430,2020-04-01,VS180336,SEB IMTN 4.950% 25.11.2033,4.235,107.34899999999999,9.855,3.3,2.0,4.95,0,180,115.089,104.7590071644044,2.5
14938,2020-05-01,VS180336,SEB IMTN 4.950% 25.11.2033,3.5389999999999997,115.089,9.942,3.3,2.0,4.95,0,180,115.37200000000001,104.7590071644044,2.5
16438,2020-06-01,VS180336,SEB IMTN 4.950% 25.11.2033,3.509,115.37200000000001,10.085,3.3,2.0,4.95,0,180,114.557,104.7590071644044,2.0
17937,2020-07-01,VS180336,SEB IMTN 4.950% 25.11.2033,3.573,114.557,9.988999999999999,3.0,2.0,4.95,0,180,117.84,104.7590071644044,2.0
19426,2020-08-01,VS180336,SEB IMTN 4.950% 25.11.2033,3.284,117.84,9.968,3.3,2.0,4.95,0,180,118.132,104.7590071644044,1.75
20924,2020-09-01,VS180336,SEB IMTN 4.950% 25.11.2033,3.252,118.132,9.897,3.0,2.0,4.95,0,180,116.90899999999999,104.7590071644044,1.75
22426,2020-10-01,VS180336,SEB IMTN 4.950% 25.11.2033,3.3489999999999998,116.90899999999999,9.794,3.0,2.0,4.95,0,180,117.191,104.7590071644044,1.75
1331,2019-08-01,VS180380,DHSB IMTN Series 10 6.650% 21.06.2033,6.035,105.719,9.076,0.0,2.0,6.65,0,180,106.738,106.94561587810762,3.0
2824,2019-09-01,VS180380,DHSB IMTN Series 10 6.650% 21.06.2033,5.9270000000000005,106.738,9.017000000000001,3.0,2.0,6.65,0,180,105.863,106.94561587810762,3.0
4309,2019-10-01,VS180380,DHSB IMTN Series 10 6.650% 21.06.2033,6.015,105.863,8.919,2.7,2.0,6.65,0,180,105.91799999999999,106.94561587810762,2.93
5802,2019-11-01,VS180380,DHSB IMTN Series 10 6.650% 21.06.2033,6.007000000000001,105.91799999999999,8.839,2.7,2.0,6.65,0,180,105.833,106.94561587810762,2.92
7305,2019-12-01,VS180380,DHSB IMTN Series 10 6.650% 21.06.2033,6.013999999999999,105.833,8.754,2.3,2.0,6.65,0,180,106.04799999999999,106.94561587810762,2.99
8848,2020-01-01,VS180380,DHSB IMTN Series 10 6.650% 21.06.2033,5.989,106.04799999999999,8.953,2.3,2.0,6.65,0,180,108.546,106.94561587810762,3.0
10391,2020-02-01,VS180380,DHSB IMTN Series 10 6.650% 21.06.2033,5.726,108.546,8.933,2.3,2.0,6.65,0,180,109.89399999999999,106.94561587810762,2.66
11913,2020-03-01,VS180380,DHSB IMTN Series 10 6.650% 21.06.2033,5.585,109.89399999999999,8.892999999999999,0.0,2.0,6.65,0,180,103.441,106.94561587810762,2.75
13431,2020-04-01,VS180380,DHSB IMTN Series 10 6.650% 21.06.2033,6.2620000000000005,103.441,8.646,0.0,2.0,6.65,0,180,108.083,106.94561587810762,2.5
14939,2020-05-01,VS180380,DHSB IMTN Series 10 6.650% 21.06.2033,5.763,108.083,8.681000000000001,0.0,2.0,6.65,0,180,108.775,106.94561587810762,2.5
16439,2020-06-01,VS180380,DHSB IMTN Series 10 6.650% 21.06.2033,5.688,108.775,8.625,0.0,2.0,6.65,0,180,108.529,106.94561587810762,2.0
17938,2020-07-01,VS180380,DHSB IMTN Series 10 6.650% 21.06.2033,5.71,108.529,8.804,0.0,2.0,6.65,0,180,111.419,106.94561587810762,2.0
19427,2020-08-01,VS180380,DHSB IMTN Series 10 6.650% 21.06.2033,5.407,111.419,8.786,0.0,2.0,6.65,0,180,112.156,106.94561587810762,1.75
20925,2020-09-01,VS180380,DHSB IMTN Series 10 6.650% 21.06.2033,5.327000000000001,112.156,8.726,0.0,2.0,6.65,0,180,111.95299999999999,106.94561587810762,1.75
22427,2020-10-01,VS180380,DHSB IMTN Series 10 6.650% 21.06.2033,5.3420000000000005,111.95299999999999,8.642999999999999,3.3,2.0,6.65,0,180,112.054,106.94561587810762,1.75
1332,2019-08-01,VS190032,DANUM IMTN 4.680% 14.02.2034 - Tranche 2,3.965,107.84200000000001,10.450999999999999,3.3,2.0,4.68,0,180,111.089,106.42347018970185,3.0
2825,2019-09-01,VS190032,DANUM IMTN 4.680% 14.02.2034 - Tranche 2,3.6830000000000003,111.089,10.661,3.0,2.0,4.68,0,180,108.756,106.42347018970185,3.0
